workerid,language,subjectCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
91,English,focus,seafoam,midnight,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,1,33493,no
91,English,focus,yellow,grey,royalblue,Player C messed up,all-all-none,all-all-none,-2,7,5831,yes
92,English,focus,tan,brown,midnight,Player B shot perfectly,none-half-half,half-none-half,24,1,6669,
92,English,focus,pink,purple,lightorange,Someone did better than Player A,none-half-half,none-half-half,25,7,6227,
92,English,focus,lightorange,lightblue,lavender,Most of the players missed shots,none-half-half,half-none-half,26,7,4135,
92,English,focus,wheat,midnight,tan,No player hit <b>SOME</b> of his shots,all-all-all,all-all-all,27,4,10538,
92,English,focus,brown,royalblue,midnight,Player A tied with Player B,none-none-half,none-none-half,20,7,4639,
92,English,focus,midnight,lavender,seafoam,We have a clear loser,none-half-all,none-half-all,21,7,3116,
92,English,focus,darkorange,purple,wheat,No player hit <b>ALL</b> of his shots,none-all-all,all-all-none,22,1,6185,
92,English,focus,grey,lightblue,pink,Someone did better than Player C,half-all-all,half-all-all,23,1,6043,
92,English,focus,tan,grey,lavender,Player B tied with Player C,half-all-all,all-half-all,28,1,4783,
92,English,focus,wheat,lavender,yellow,Every player hit <b>SOME</b> of his shots,half-half-half,half-half-half,1,7,4578,
92,English,focus,yellow,lightblue,royalblue,Every player hit <b>ALL</b> of his shots,none-half-half,half-half-none,0,1,9799,
92,English,focus,midnight,tan,grey,No player hit <b>NONE</b> of his shots,none-all-all,none-all-all,3,1,9757,
92,English,focus,royalblue,darkorange,seafoam,Player B made no shots,none-none-none,none-none-none,2,7,5573,
92,English,focus,brown,midnight,lavender,Player A tied with Player C,half-half-all,half-all-half,5,7,12613,
92,English,focus,lightblue,grey,wheat,Player C made no shots,none-half-all,half-none-all,4,1,7135,
92,English,focus,lightorange,seafoam,tan,Player A shot perfectly,half-half-half,half-half-half,7,1,15466,
92,English,focus,brown,purple,lightblue,Player C shot perfectly,none-none-half,none-none-half,6,1,5813,
92,English,focus,lightblue,royalblue,tan,We have a clear winner,none-half-all,all-half-none,9,7,6275,
92,English,focus,seafoam,midnight,lavender,Exactly one player hit <b>ALL</b> of his shots,all-all-all,all-all-all,8,1,7128,
92,English,focus,midnight,pink,tan,All the players are tied,none-half-half,half-none-half,11,1,2995,
92,English,focus,pink,seafoam,lavender,Player A made no shots,none-half-all,all-none-half,10,1,4348,
92,English,focus,purple,seafoam,lightorange,Player A placed second,half-all-all,half-all-all,13,1,6307,
92,English,focus,lightorange,darkorange,royalblue,Exactly one player hit <b>NONE</b> of his shots,none-none-all,none-all-none,12,1,6375,
92,English,focus,seafoam,brown,lightorange,Someone did better than Player B,none-all-all,all-all-none,15,3,9672,
92,English,focus,wheat,midnight,tan,Most of the players made shots,none-none-all,all-none-none,14,1,6051,
92,English,focus,brown,darkorange,purple,Player C placed second,none-half-all,half-none-all,17,1,5735,
92,English,focus,grey,seafoam,darkorange,Player B placed second,none-half-all,half-none-all,16,1,7131,
92,English,focus,darkorange,yellow,lightorange,Every player hit <b>NONE</b> of his shots,none-none-none,none-none-none,19,7,3790,
92,English,focus,wheat,midnight,lightblue,Exactly one player hit <b>SOME</b> of his shots,all-all-all,all-all-all,18,1,12606,
92,English,focus,lightblue,darkorange,tan,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7057,yes
92,English,focus,seafoam,darkorange,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,1,18571,yes
92,English,focus,seafoam,darkorange,purple,Player C messed up,all-all-none,all-all-none,-2,7,10607,yes
93,English,focus,brown,midnight,tan,Someone did better than Player B,none-none-all,none-none-all,24,7,3012,
93,English,focus,lightorange,royalblue,grey,Player A tied with Player C,none-half-all,all-none-half,25,1,2872,
93,English,focus,darkorange,wheat,lavender,Player B tied with Player C,none-none-half,half-none-none,26,6,2442,
93,English,focus,darkorange,seafoam,purple,We have a clear loser,half-half-half,half-half-half,27,1,2853,
93,English,focus,brown,yellow,darkorange,We have a clear winner,all-all-all,all-all-all,20,1,4349,
93,English,focus,lavender,lightorange,darkorange,Player B placed second,half-half-half,half-half-half,21,2,4485,
93,English,focus,royalblue,darkorange,wheat,Most of the players missed shots,half-all-all,all-all-half,22,2,6009,
93,English,focus,grey,pink,darkorange,Player C made no shots,all-all-all,all-all-all,23,1,2128,
93,English,focus,lightorange,midnight,grey,Player A made no shots,none-half-all,all-half-none,28,1,2510,
93,English,focus,grey,purple,royalblue,Someone did better than Player C,half-half-half,half-half-half,1,1,6095,
93,English,focus,midnight,brown,yellow,Every player hit <b>ALL</b> of his shots,none-none-none,none-none-none,0,1,6855,
93,English,focus,brown,midnight,royalblue,Someone did better than Player A,none-none-half,none-none-half,3,7,3610,
93,English,focus,grey,lightorange,midnight,Exactly one player hit <b>ALL</b> of his shots,none-none-none,none-none-none,2,1,3899,
93,English,focus,wheat,lightorange,purple,All the players are tied,half-half-half,half-half-half,5,7,3657,
93,English,focus,wheat,royalblue,lightblue,Player B made no shots,all-all-all,all-all-all,4,1,3504,
93,English,focus,purple,seafoam,wheat,No player hit <b>NONE</b> of his shots,none-all-all,all-none-all,7,1,3697,
93,English,focus,yellow,brown,seafoam,Every player hit <b>NONE</b> of his shots,half-half-all,half-all-half,6,1,5389,
93,English,focus,lightorange,lavender,seafoam,Player C shot perfectly,none-none-all,none-all-none,9,1,2974,
93,English,focus,grey,pink,lightblue,No player hit <b>SOME</b> of his shots,none-none-half,none-none-half,8,1,5192,
93,English,focus,midnight,lightblue,grey,Player A tied with Player B,none-half-half,half-none-half,11,1,4292,
93,English,focus,lavender,tan,pink,Every player hit <b>SOME</b> of his shots,none-none-all,none-none-all,10,1,4076,
93,English,focus,lightblue,purple,pink,Player C placed second,none-half-all,all-none-half,13,7,3611,
93,English,focus,royalblue,midnight,lightblue,Player B shot perfectly,none-none-all,none-all-none,12,7,2504,
93,English,focus,lavender,grey,lightblue,Most of the players made shots,none-none-half,none-none-half,15,2,3577,
93,English,focus,darkorange,seafoam,tan,Player A placed second,none-all-all,none-all-all,14,1,4835,
93,English,focus,midnight,darkorange,royalblue,Exactly one player hit <b>SOME</b> of his shots,none-none-none,none-none-none,17,1,2646,
93,English,focus,lavender,seafoam,yellow,Exactly one player hit <b>NONE</b> of his shots,half-all-all,all-all-half,16,1,3360,
93,English,focus,tan,lightorange,lightblue,Player A shot perfectly,none-none-all,none-none-all,19,1,2847,
93,English,focus,seafoam,yellow,tan,No player hit <b>ALL</b> of his shots,half-half-all,half-all-half,18,1,3296,
93,English,focus,purple,grey,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8083,yes
93,English,focus,seafoam,pink,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,12590,yes
93,English,focus,tan,purple,lightorange,Player C messed up,all-all-none,all-all-none,-2,7,5528,yes
94,English,focus,grey,wheat,brown,Exactly one player hit <b>ALL</b> of his shots,none-none-half,none-none-half,24,1,4243,
94,English,focus,seafoam,lightorange,pink,Player B shot perfectly,none-half-half,none-half-half,25,1,5518,
94,English,focus,lightblue,grey,yellow,Exactly one player hit <b>NONE</b> of his shots,half-half-half,half-half-half,26,1,15611,
94,English,focus,lavender,pink,purple,All the players are tied,none-half-half,half-none-half,27,1,2836,
94,English,focus,royalblue,wheat,tan,Someone did better than Player B,all-all-all,all-all-all,20,1,2884,
94,English,focus,tan,wheat,seafoam,Player B placed second,half-all-all,half-all-all,21,2,5326,
94,English,focus,darkorange,brown,royalblue,Player A tied with Player C,none-half-half,none-half-half,22,1,6445,
94,English,focus,lightorange,wheat,purple,We have a clear loser,none-none-none,none-none-none,23,4,4320,
94,English,focus,midnight,seafoam,lightorange,Player C placed second,none-half-all,all-half-none,28,1,5224,
94,English,focus,seafoam,grey,lavender,No player hit <b>NONE</b> of his shots,half-half-half,half-half-half,1,1,5575,
94,English,focus,wheat,grey,lightblue,Player A made no shots,none-half-all,half-all-none,0,1,9054,
94,English,focus,purple,lavender,grey,Player A placed second,half-all-all,all-all-half,3,1,11494,
94,English,focus,lightblue,lightorange,yellow,Most of the players missed shots,none-none-none,none-none-none,2,6,6549,
94,English,focus,royalblue,lightblue,yellow,Most of the players made shots,none-none-half,none-none-half,5,2,6646,
94,English,focus,tan,purple,midnight,Every player hit <b>NONE</b> of his shots,none-half-half,half-none-half,4,1,5387,
94,English,focus,brown,purple,pink,Someone did better than Player C,none-all-all,all-none-all,7,2,6176,
94,English,focus,brown,tan,darkorange,Exactly one player hit <b>SOME</b> of his shots,none-none-all,none-all-none,6,1,7717,
94,English,focus,brown,pink,seafoam,Every player hit <b>ALL</b> of his shots,half-half-half,half-half-half,9,1,4615,
94,English,focus,tan,yellow,lightblue,Player C made no shots,none-none-all,all-none-none,8,7,3240,
94,English,focus,lightblue,tan,lavender,Player B made no shots,none-none-none,none-none-none,11,7,6747,
94,English,focus,grey,lightblue,seafoam,Player B tied with Player C,half-all-all,all-half-all,10,1,5744,
94,English,focus,royalblue,grey,lightorange,Every player hit <b>SOME</b> of his shots,half-all-all,all-all-half,13,7,5476,
94,English,focus,royalblue,lavender,pink,Player A tied with Player B,none-none-all,none-all-none,12,1,7085,
94,English,focus,wheat,lightorange,lavender,No player hit <b>SOME</b> of his shots,half-half-all,half-all-half,15,1,8791,
94,English,focus,lavender,purple,darkorange,Player A shot perfectly,none-none-none,none-none-none,14,1,2945,
94,English,focus,royalblue,tan,lightblue,Player C shot perfectly,none-none-all,all-none-none,17,1,2590,
94,English,focus,grey,midnight,tan,Someone did better than Player A,none-none-all,none-all-none,16,7,4368,
94,English,focus,tan,lightorange,midnight,We have a clear winner,none-all-all,all-all-none,19,1,3410,
94,English,focus,yellow,seafoam,darkorange,No player hit <b>ALL</b> of his shots,half-half-half,half-half-half,18,7,6176,
94,English,focus,grey,yellow,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8280,yes
94,English,focus,grey,royalblue,darkorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,15866,yes
94,English,focus,darkorange,midnight,yellow,Player C messed up,all-all-none,all-all-none,-2,7,6218,yes
95,English,focus,lightorange,royalblue,seafoam,Player A tied with Player B,all-all-all,all-all-all,24,7,6754,
95,English,focus,pink,lightblue,brown,Player B shot perfectly,half-all-all,half-all-all,25,7,3381,
95,English,focus,brown,tan,purple,Exactly one player hit <b>ALL</b> of his shots,half-half-half,half-half-half,26,1,3978,
95,English,focus,grey,tan,lightorange,Player C shot perfectly,none-none-none,none-none-none,27,1,2208,
95,English,focus,brown,midnight,royalblue,Player B made no shots,none-none-all,none-all-none,20,1,3389,
95,English,focus,midnight,yellow,grey,All the players are tied,half-half-all,half-all-half,21,1,5387,
95,English,focus,seafoam,purple,midnight,Most of the players made shots,none-all-all,none-all-all,22,7,4165,
95,English,focus,wheat,grey,lightorange,We have a clear loser,half-all-all,all-half-all,23,7,4796,
95,English,focus,royalblue,darkorange,lavender,Every player hit <b>NONE</b> of his shots,half-half-all,half-half-all,28,1,4146,
95,English,focus,seafoam,wheat,purple,Most of the players missed shots,all-all-all,all-all-all,1,1,8954,
95,English,focus,pink,lightorange,royalblue,No player hit <b>ALL</b> of his shots,none-all-all,none-all-all,0,1,6590,
95,English,focus,midnight,seafoam,brown,Player A tied with Player C,none-none-all,none-none-all,3,1,4743,
95,English,focus,darkorange,purple,wheat,Player B tied with Player C,none-half-all,half-none-all,2,1,6697,
95,English,focus,pink,wheat,brown,Player A made no shots,none-half-all,all-none-half,5,1,5758,
95,English,focus,seafoam,wheat,lightorange,Exactly one player hit <b>SOME</b> of his shots,none-all-all,all-none-all,4,1,6399,
95,English,focus,lavender,darkorange,yellow,Every player hit <b>SOME</b> of his shots,none-none-half,none-half-none,7,1,4927,
95,English,focus,grey,royalblue,darkorange,Someone did better than Player B,none-none-none,none-none-none,6,1,5985,
95,English,focus,pink,lightorange,midnight,Every player hit <b>ALL</b> of his shots,none-all-all,all-all-none,9,1,3036,
95,English,focus,royalblue,darkorange,tan,Player A shot perfectly,none-none-all,none-none-all,8,1,3401,
95,English,focus,seafoam,midnight,brown,Player C placed second,none-none-none,none-none-none,11,1,7217,
95,English,focus,midnight,pink,lavender,Exactly one player hit <b>NONE</b> of his shots,none-half-all,all-none-half,10,7,6173,
95,English,focus,darkorange,lightorange,purple,Someone did better than Player C,none-all-all,none-all-all,13,1,9799,
95,English,focus,lightblue,pink,grey,Player C made no shots,all-all-all,all-all-all,12,1,3984,
95,English,focus,royalblue,seafoam,darkorange,We have a clear winner,none-none-none,none-none-none,15,1,4087,
95,English,focus,pink,midnight,brown,No player hit <b>NONE</b> of his shots,none-half-half,half-none-half,14,1,7591,
95,English,focus,yellow,lavender,darkorange,No player hit <b>SOME</b> of his shots,all-all-all,all-all-all,17,1,4296,
95,English,focus,pink,wheat,lightorange,Player A placed second,none-none-all,none-all-none,16,4,5480,
95,English,focus,lightorange,lavender,brown,Someone did better than Player A,none-none-half,none-none-half,19,7,5407,
95,English,focus,lightorange,yellow,darkorange,Player B placed second,all-all-all,all-all-all,18,1,6495,
95,English,focus,seafoam,brown,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,17929,no
95,English,focus,darkorange,yellow,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,1,14699,yes
